Epoch, Accuracy, Overall Loss, RMSE, Maximal Error, Min distance Branch Points, C0-norm, Eigenvalue, Time (s)
1919, 10.6859130859375, 10.54018783569336 +/- 0.11183860898017883, 0.018442554399371147 +/- 0.008204581215977669, 0.059332311153411865 +/- 0.031165819615125656, 1.230959415435791 +/- 0.0, 0.9986661672592163 +/- 0.0013450335245579481, 5.148035526275635 +/- 0.0017877568025141954, 1.0220918655395508
1920, 10.714014053344727, 10.537616729736328 +/- 0.11389926075935364, 0.018257426097989082 +/- 0.008330476470291615, 0.05819571018218994 +/- 0.03140495344996452, 1.230959415435791 +/- 0.0, 0.9986915588378906 +/- 0.0014193353708833456, 5.148236274719238 +/- 0.0012193528236821294, 1.021294116973877
1921, 10.649374008178711, 10.533210754394531 +/- 0.11965951323509216, 0.01783856749534607 +/- 0.008818646892905235, 0.057762980461120605 +/- 0.032559413462877274, 1.230959415435791 +/- 0.0, 0.9987205266952515 +/- 0.0012825054582208395, 5.148366451263428 +/- 0.0012912596575915813, 1.0185246467590332
1922, 10.66014575958252, 10.533438682556152 +/- 0.11252574622631073, 0.01791921630501747 +/- 0.008164887316524982, 0.05787806212902069 +/- 0.03162793070077896, 1.230959415435791 +/- 0.0, 0.9987804889678955 +/- 0.0012065349146723747, 5.148036956787109 +/- 0.0012472051894292235, 1.0187251567840576
1923, 10.67005443572998, 10.532020568847656 +/- 0.11815360933542252, 0.017781566828489304 +/- 0.008633087389171124, 0.056692108511924744 +/- 0.03271440789103508, 1.230959415435791 +/- 0.0, 0.9986257553100586 +/- 0.0011091362684965134, 5.1486005783081055 +/- 0.0014561298303306103, 1.0185399055480957
1924, 10.610747337341309, 10.542060852050781 +/- 0.11308499425649643, 0.018596643581986427 +/- 0.008281582035124302, 0.06012548506259918 +/- 0.03144609183073044, 1.230959415435791 +/- 0.0, 0.9988775849342346 +/- 0.0014239364536479115, 5.147819995880127 +/- 0.0016025325749069452, 1.0201630592346191
1925, 10.663683891296387, 10.536994934082031 +/- 0.11698710918426514, 0.018137017264962196 +/- 0.008510437794029713, 0.058919407427310944 +/- 0.03288033977150917, 1.230959415435791 +/- 0.0, 0.9987755417823792 +/- 0.001353534054942429, 5.148185729980469 +/- 0.0010898993350565434, 1.019923210144043
1926, 10.661293029785156, 10.535478591918945 +/- 0.1173105537891388, 0.018044371157884598 +/- 0.008538298308849335, 0.05809064954519272 +/- 0.03287779167294502, 1.230959415435791 +/- 0.0, 0.9986830949783325 +/- 0.0011775678722187877, 5.1483154296875 +/- 0.001177253550849855, 1.0201163291931152
1927, 10.616869926452637, 10.537164688110352 +/- 0.126297265291214, 0.018140822649002075 +/- 0.009152809157967567, 0.05866726115345955 +/- 0.03564996272325516, 1.230959415435791 +/- 0.0, 0.998992383480072 +/- 0.001184874097816646, 5.148423194885254 +/- 0.0013816049322485924, 1.0203042030334473
1928, 10.634254455566406, 10.541826248168945 +/- 0.11640516668558121, 0.018510842695832253 +/- 0.008553152903914452, 0.06047314405441284 +/- 0.03263992443680763, 1.230959415435791 +/- 0.0, 0.9985372424125671 +/- 0.0014037034707143903, 5.147916793823242 +/- 0.0016937351319938898, 1.0197901725769043
1929, 10.6571683883667, 10.533878326416016 +/- 0.11398066580295563, 0.017943821847438812 +/- 0.008369154296815395, 0.05733127146959305 +/- 0.031453538686037064, 1.230959415435791 +/- 0.0, 0.9986400604248047 +/- 0.0012477502459660172, 5.1483845710754395 +/- 0.0011290747206658125, 1.0193722248077393
1930, 10.646045684814453, 10.531213760375977 +/- 0.11251465976238251, 0.017727281898260117 +/- 0.008156832307577133, 0.056721992790699005 +/- 0.03196472302079201, 1.230959415435791 +/- 0.0, 0.9986202716827393 +/- 0.001234754454344511, 5.148438453674316 +/- 0.0013881733175367117, 1.0208079814910889
1931, 10.638823509216309, 10.530593872070312 +/- 0.12202015519142151, 0.01770039275288582 +/- 0.008869382552802563, 0.05645997077226639 +/- 0.03441711142659187, 1.230959415435791 +/- 0.0, 0.9988610744476318 +/- 0.0011938377283513546, 5.148428440093994 +/- 0.0016082182992249727, 1.0193769931793213
1932, 10.699662208557129, 10.537361145019531 +/- 0.1089717224240303, 0.018199773505330086 +/- 0.007958593778312206, 0.05881510674953461 +/- 0.030622489750385284, 1.230959415435791 +/- 0.0, 0.9987858533859253 +/- 0.0013415655121207237, 5.148110389709473 +/- 0.001568000065162778, 1.0189900398254395
1933, 10.640484809875488, 10.53066635131836 +/- 0.11473296582698822, 0.01762903854250908 +/- 0.008399756625294685, 0.05649877339601517 +/- 0.0313907153904438, 1.230959415435791 +/- 0.0, 0.9984615445137024 +/- 0.0012138598831370473, 5.148746967315674 +/- 0.0011729191755875945, 1.0214145183563232
1934, 10.658326148986816, 10.536108016967773 +/- 0.11741144955158234, 0.017974477261304855 +/- 0.008558174595236778, 0.05972577631473541 +/- 0.03301208093762398, 1.230959415435791 +/- 0.0, 0.9988924860954285 +/- 0.001400044304318726, 5.148159027099609 +/- 0.0012761119287461042, 1.021249532699585
1935, 10.64157485961914, 10.527671813964844 +/- 0.1135215312242508, 0.01736394688487053 +/- 0.008273485116660595, 0.056240715086460114 +/- 0.03164135664701462, 1.230959415435791 +/- 0.0, 0.9987710118293762 +/- 0.0012368232710286975, 5.148744106292725 +/- 0.001007139915600419, 1.018981695175171
1936, 10.73730754852295, 10.53382396697998 +/- 0.1143418475985527, 0.01798771694302559 +/- 0.008368734270334244, 0.05717506632208824 +/- 0.03171955421566963, 1.230959415435791 +/- 0.0, 0.998836100101471 +/- 0.001300398726016283, 5.148233890533447 +/- 0.001192985801026225, 1.0200276374816895
1937, 10.683428764343262, 10.540575981140137 +/- 0.11663595587015152, 0.018507635220885277 +/- 0.008516315370798111, 0.05918574333190918 +/- 0.03233257308602333, 1.230959415435791 +/- 0.0, 0.9986175298690796 +/- 0.0013658783864229918, 5.147968292236328 +/- 0.0013209128519520164, 1.0205788612365723
1938, 10.670191764831543, 10.532350540161133 +/- 0.11883705109357834, 0.017755554988980293 +/- 0.008645162917673588, 0.057596392929553986 +/- 0.033165328204631805, 1.230959415435791 +/- 0.0, 0.9988932609558105 +/- 0.0012282247189432383, 5.148462772369385 +/- 0.0017154822126030922, 1.0205395221710205
1939, 10.669942855834961, 10.532045364379883 +/- 0.11123349517583847, 0.017748123034834862 +/- 0.00812222808599472, 0.057416390627622604 +/- 0.03137631341814995, 1.230959415435791 +/- 0.0, 0.9986746907234192 +/- 0.001298021525144577, 5.148401737213135 +/- 0.001701320055872202, 1.0198678970336914
1940, 10.70938491821289, 10.526227951049805 +/- 0.10743396729230881, 0.017248867079615593 +/- 0.0077912998385727406, 0.055510058999061584 +/- 0.030481446534395218, 1.230959415435791 +/- 0.0, 0.9987357258796692 +/- 0.0012004623422399163, 5.148962497711182 +/- 0.0013297677505761385, 1.0203664302825928
1941, 10.661150932312012, 10.529546737670898 +/- 0.11725945770740509, 0.017522364854812622 +/- 0.00859875325113535, 0.05696801096200943 +/- 0.03238828480243683, 1.230959415435791 +/- 0.0, 0.9986432790756226 +/- 0.0012204707600176334, 5.148510932922363 +/- 0.0013491421705111861, 1.0197057723999023
1942, 10.710083961486816, 10.534536361694336 +/- 0.11422410607337952, 0.018032263964414597 +/- 0.008353512734174728, 0.057468704879283905 +/- 0.03150538355112076, 1.230959415435791 +/- 0.0, 0.9989093542098999 +/- 0.0012857995461672544, 5.14823055267334 +/- 0.0011529293842613697, 1.0204310417175293
1943, 10.669397354125977, 10.533946990966797 +/- 0.12098419666290283, 0.017894037067890167 +/- 0.008809270337224007, 0.058030322194099426 +/- 0.033939942717552185, 1.230959415435791 +/- 0.0, 0.9988723993301392 +/- 0.0012652309378609061, 5.148344039916992 +/- 0.0015793179627507925, 1.0196490287780762
1944, 10.706686019897461, 10.530268669128418 +/- 0.11247304081916809, 0.017594611272215843 +/- 0.008205438032746315, 0.05657394975423813 +/- 0.031200625002384186, 1.230959415435791 +/- 0.0, 0.9985955953598022 +/- 0.0012511921813711524, 5.1486968994140625 +/- 0.0011097538517788053, 1.018972396850586
1945, 10.745260238647461, 10.540390014648438 +/- 0.11444880813360214, 0.018480516970157623 +/- 0.00835761521011591, 0.05975779518485069 +/- 0.032136667519807816, 1.230959415435791 +/- 0.0, 0.9987072944641113 +/- 0.0014777773758396506, 5.147721290588379 +/- 0.0015705444384366274, 1.0204825401306152
1946, 10.631381034851074, 10.52583122253418 +/- 0.11401209980249405, 0.0172843337059021 +/- 0.008251006714999676, 0.055592913180589676 +/- 0.03235115483403206, 1.230959415435791 +/- 0.0, 0.998886227607727 +/- 0.0011087741004303098, 5.148573875427246 +/- 0.001376986620016396, 1.0208532810211182
1947, 10.66627311706543, 10.532676696777344 +/- 0.11970765143632889, 0.01781662553548813 +/- 0.008715770207345486, 0.05731287598609924 +/- 0.033317532390356064, 1.230959415435791 +/- 0.0, 0.9987611770629883 +/- 0.0011918745003640652, 5.14845085144043 +/- 0.0014723256463184953, 1.01906418800354
1948, 10.75563907623291, 10.527969360351562 +/- 0.11213310807943344, 0.017444385215640068 +/- 0.008190421387553215, 0.05568063259124756 +/- 0.03107861801981926, 1.230959415435791 +/- 0.0, 0.9988024234771729 +/- 0.0013824079651385546, 5.1487555503845215 +/- 0.001096156658604741, 1.020200252532959
1949, 10.672476768493652, 10.531558990478516 +/- 0.1182158887386322, 0.017775557935237885 +/- 0.00858371052891016, 0.05664808675646782 +/- 0.033392589539289474, 1.230959415435791 +/- 0.0, 0.9984785318374634 +/- 0.001081625698134303, 5.148403167724609 +/- 0.0015514555852860212, 1.020829439163208
1950, 10.702712059020996, 10.528703689575195 +/- 0.11538677662611008, 0.01751369796693325 +/- 0.008412408642470837, 0.05584586411714554 +/- 0.0322226844727993, 1.230959415435791 +/- 0.0, 0.9988698959350586 +/- 0.0011612498201429844, 5.14872932434082 +/- 0.0013664774596691132, 1.020658254623413
1951, 10.631855010986328, 10.531476974487305 +/- 0.11508295685052872, 0.017690924927592278 +/- 0.008348695933818817, 0.057313933968544006 +/- 0.03241444379091263, 1.230959415435791 +/- 0.0, 0.998674750328064 +/- 0.0011984709417447448, 5.148467063903809 +/- 0.0012341606197878718, 1.0196309089660645
1952, 10.656912803649902, 10.533048629760742 +/- 0.12067537009716034, 0.01790967397391796 +/- 0.008835065178573132, 0.05678849667310715 +/- 0.033226218074560165, 1.230959415435791 +/- 0.0, 0.9987853765487671 +/- 0.0013053538277745247, 5.148423194885254 +/- 0.0015647305408492684, 1.0200884342193604
1953, 10.683021545410156, 10.531135559082031 +/- 0.11201941221952438, 0.017685722559690475 +/- 0.008145879954099655, 0.057009175419807434 +/- 0.031559575349092484, 1.230959415435791 +/- 0.0, 0.9988458156585693 +/- 0.0012364552821964025, 5.148491382598877 +/- 0.0012187771499156952, 1.0208473205566406
1954, 10.616046905517578, 10.535043716430664 +/- 0.11795824766159058, 0.01794464886188507 +/- 0.008597314357757568, 0.05883612483739853 +/- 0.03282171115279198, 1.230959415435791 +/- 0.0, 0.9986159801483154 +/- 0.0013443923089653254, 5.148194313049316 +/- 0.0013962809462100267, 1.0205450057983398
1955, 10.65169620513916, 10.529970169067383 +/- 0.10740522295236588, 0.017573630437254906 +/- 0.007768487092107534, 0.056750550866127014 +/- 0.030508529394865036, 1.230959415435791 +/- 0.0, 0.9988620281219482 +/- 0.0012662071967497468, 5.14859676361084 +/- 0.0012269326252862811, 1.0217621326446533
1956, 10.713923454284668, 10.531206130981445 +/- 0.11420350521802902, 0.01765245944261551 +/- 0.00825259555131197, 0.05757741630077362 +/- 0.03237278014421463, 1.230959415435791 +/- 0.0, 0.998781681060791 +/- 0.0012569138780236244, 5.1483988761901855 +/- 0.0013283096486702561, 1.0214245319366455
1957, 10.66274642944336, 10.530349731445312 +/- 0.11894718557596207, 0.01753193326294422 +/- 0.008685784414410591, 0.05724279209971428 +/- 0.03323318436741829, 1.230959415435791 +/- 0.0, 0.9986764192581177 +/- 0.0012597311288118362, 5.1487274169921875 +/- 0.001462844549678266, 1.0190784931182861
1958, 10.675819396972656, 10.530669212341309 +/- 0.11711335182189941, 0.017533155158162117 +/- 0.008508185856044292, 0.057665400207042694 +/- 0.03280584514141083, 1.230959415435791 +/- 0.0, 0.998679518699646 +/- 0.0012590022524818778, 5.148669242858887 +/- 0.0010497336043044925, 1.018399715423584
1959, 10.703800201416016, 10.522985458374023 +/- 0.11209236830472946, 0.016984689980745316 +/- 0.008208917453885078, 0.05499071627855301 +/- 0.03127766773104668, 1.230959415435791 +/- 0.0, 0.9988768100738525 +/- 0.0011952276108786464, 5.148939609527588 +/- 0.0015314128249883652, 1.0188815593719482
1960, 10.623260498046875, 10.528739929199219 +/- 0.1160675436258316, 0.017527291551232338 +/- 0.008451830595731735, 0.056060656905174255 +/- 0.032499972730875015, 1.230959415435791 +/- 0.0, 0.9986987709999084 +/- 0.0012306332355365157, 5.148542881011963 +/- 0.0015554990386590362, 1.0206143856048584
1961, 10.65598201751709, 10.532434463500977 +/- 0.12133613973855972, 0.017782000824809074 +/- 0.008839203044772148, 0.057145439088344574 +/- 0.03352662920951843, 1.230959415435791 +/- 0.0, 0.9988033771514893 +/- 0.0012533774133771658, 5.148584365844727 +/- 0.001368460594676435, 1.0211141109466553
1962, 10.733179092407227, 10.534046173095703 +/- 0.11680480092763901, 0.01794397085905075 +/- 0.008473973721265793, 0.05772173032164574 +/- 0.033004600554704666, 1.230959415435791 +/- 0.0, 0.9987484216690063 +/- 0.001178063452243805, 5.148294448852539 +/- 0.001399998553097248, 1.0212771892547607
1963, 10.672242164611816, 10.526674270629883 +/- 0.1190151497721672, 0.017284341156482697 +/- 0.008679329417645931, 0.055756617337465286 +/- 0.03297661617398262, 1.230959415435791 +/- 0.0, 0.9987325668334961 +/- 0.0011143709998577833, 5.148894786834717 +/- 0.0011687353253364563, 1.0211906433105469
1964, 10.736205101013184, 10.530126571655273 +/- 0.11820873618125916, 0.017666026949882507 +/- 0.008582580834627151, 0.05585356429219246 +/- 0.033063050359487534, 1.230959415435791 +/- 0.0, 0.9987751245498657 +/- 0.0011932187480852008, 5.148659706115723 +/- 0.0013355816481634974, 1.0204248428344727
1965, 10.684061050415039, 10.530374526977539 +/- 0.11316175013780594, 0.01757574826478958 +/- 0.008315326645970345, 0.057311318814754486 +/- 0.03131081536412239, 1.230959415435791 +/- 0.0, 0.9987092018127441 +/- 0.0013246589805930853, 5.148482322692871 +/- 0.001587062026374042, 1.0202455520629883
1966, 10.668313980102539, 10.527872085571289 +/- 0.12218939512968063, 0.017408907413482666 +/- 0.008853314444422722, 0.05634627863764763 +/- 0.0345974825322628, 1.230959415435791 +/- 0.0, 0.9986347556114197 +/- 0.001132599194534123, 5.148560523986816 +/- 0.0012935000704601407, 1.0211780071258545
1967, 10.70018482208252, 10.521485328674316 +/- 0.11750075966119766, 0.01692236214876175 +/- 0.008574960753321648, 0.05440659821033478 +/- 0.03250807896256447, 1.230959415435791 +/- 0.0, 0.9988396763801575 +/- 0.0012840088456869125, 5.148777961730957 +/- 0.0011834740871563554, 1.0208492279052734
1968, 10.64111042022705, 10.527647972106934 +/- 0.11346714198589325, 0.017405211925506592 +/- 0.008302215486764908, 0.055854618549346924 +/- 0.031109046190977097, 1.230959415435791 +/- 0.0, 0.9990006685256958 +/- 0.0012020465219393373, 5.148748397827148 +/- 0.0014188060304149985, 1.0201075077056885
1969, 10.636398315429688, 10.530668258666992 +/- 0.11438144743442535, 0.017556916922330856 +/- 0.008262451738119125, 0.05777186527848244 +/- 0.032734621316194534, 1.230959415435791 +/- 0.0, 0.9986188411712646 +/- 0.001310538500547409, 5.148482322692871 +/- 0.0013942954828962684, 1.020554542541504
1970, 10.641860008239746, 10.52786636352539 +/- 0.11634945869445801, 0.017448188737034798 +/- 0.008442956022918224, 0.05559675395488739 +/- 0.032631855458021164, 1.230959415435791 +/- 0.0, 0.998806893825531 +/- 0.0012552444823086262, 5.148744583129883 +/- 0.0010315580293536186, 1.020843267440796
1971, 10.681967735290527, 10.526199340820312 +/- 0.1072099357843399, 0.017291590571403503 +/- 0.007770816795527935, 0.055898722261190414 +/- 0.030664680525660515, 1.230959415435791 +/- 0.0, 0.9987476468086243 +/- 0.0011166739277541637, 5.148551940917969 +/- 0.0017647716449573636, 1.0209977626800537
1972, 10.690838813781738, 10.528175354003906 +/- 0.11457802355289459, 0.017411641776561737 +/- 0.008285528980195522, 0.05613909289240837 +/- 0.032473254948854446, 1.230959415435791 +/- 0.0, 0.9987676739692688 +/- 0.0012893902603536844, 5.148800849914551 +/- 0.0011682070326060057, 1.021799087524414
1973, 10.722643852233887, 10.525094032287598 +/- 0.11430364102125168, 0.01726115122437477 +/- 0.008345379494130611, 0.05431182682514191 +/- 0.03190924599766731, 1.230959415435791 +/- 0.0, 0.9987537860870361 +/- 0.0012560461182147264, 5.148928642272949 +/- 0.0014539988478645682, 1.0213305950164795
1974, 10.644781112670898, 10.524882316589355 +/- 0.12009038031101227, 0.0171106718480587 +/- 0.008707402274012566, 0.05538109317421913 +/- 0.0338306650519371, 1.230959415435791 +/- 0.0, 0.9987497329711914 +/- 0.0012599602341651917, 5.1490397453308105 +/- 0.001237757969647646, 1.0212628841400146
1975, 10.729219436645508, 10.524576187133789 +/- 0.11267014592885971, 0.01717342808842659 +/- 0.008240209892392159, 0.05497078225016594 +/- 0.0312329288572073, 1.230959415435791 +/- 0.0, 0.9988902807235718 +/- 0.001134424819611013, 5.148809909820557 +/- 0.0014591196086257696, 1.0200040340423584
1976, 10.661808967590332, 10.532129287719727 +/- 0.11319401860237122, 0.017778893932700157 +/- 0.008302176371216774, 0.05748933553695679 +/- 0.03152403235435486, 1.230959415435791 +/- 0.0, 0.9985886216163635 +/- 0.001285669393837452, 5.148243427276611 +/- 0.0017405892722308636, 1.0200109481811523
1977, 10.733009338378906, 10.527780532836914 +/- 0.11356260627508163, 0.01745201274752617 +/- 0.008269278332591057, 0.05555812269449234 +/- 0.03189278021454811, 1.230959415435791 +/- 0.0, 0.9988817572593689 +/- 0.0011534933000802994, 5.148722171783447 +/- 0.0009612350258976221, 1.019385814666748
1978, 10.625175476074219, 10.52611255645752 +/- 0.11938807368278503, 0.01728340983390808 +/- 0.00869825016707182, 0.055170007050037384 +/- 0.033283449709415436, 1.230959415435791 +/- 0.0, 0.9987993240356445 +/- 0.0012438305420801044, 5.148905277252197 +/- 0.0013844683999195695, 1.0195529460906982
1979, 10.67457389831543, 10.526321411132812 +/- 0.11288808286190033, 0.01729939505457878 +/- 0.008190893568098545, 0.05552635341882706 +/- 0.031478531658649445, 1.230959415435791 +/- 0.0, 0.9987750053405762 +/- 0.0012284941039979458, 5.148749828338623 +/- 0.0010324566392228007, 1.0195510387420654
1980, 10.653840065002441, 10.52967357635498 +/- 0.11484020948410034, 0.01754262112081051 +/- 0.008363698609173298, 0.056616589426994324 +/- 0.03207634761929512, 1.230959415435791 +/- 0.0, 0.9986591339111328 +/- 0.0014359282795339823, 5.148622512817383 +/- 0.0014973623910918832, 1.0187714099884033
1981, 10.67538070678711, 10.526036262512207 +/- 0.11551414430141449, 0.017310332506895065 +/- 0.00840006209909916, 0.055091552436351776 +/- 0.03203430771827698, 1.230959415435791 +/- 0.0, 0.9987295866012573 +/- 0.0013451845152303576, 5.148749351501465 +/- 0.0010961960069835186, 1.0206892490386963
1982, 10.643216133117676, 10.519856452941895 +/- 0.11729417741298676, 0.016758974641561508 +/- 0.008511760272085667, 0.05350157618522644 +/- 0.03290920332074165, 1.230959415435791 +/- 0.0, 0.9988532662391663 +/- 0.0012511992827057838, 5.149238586425781 +/- 0.0012572967680171132, 1.020864486694336
1983, 10.665950775146484, 10.518378257751465 +/- 0.10541684180498123, 0.016712550073862076 +/- 0.007658429443836212, 0.053055331110954285 +/- 0.029727250337600708, 1.230959415435791 +/- 0.0, 0.9988254904747009 +/- 0.0011586030013859272, 5.14896297454834 +/- 0.00122064258903265, 1.0192070007324219
1984, 10.662952423095703, 10.524801254272461 +/- 0.11507605761289597, 0.017136793583631516 +/- 0.008363571017980576, 0.055033501237630844 +/- 0.03248312324285507, 1.230959415435791 +/- 0.0, 0.9985544085502625 +/- 0.0011753473663702607, 5.149025917053223 +/- 0.001532259164378047, 1.0199625492095947
1985, 10.66397762298584, 10.53610897064209 +/- 0.1108604222536087, 0.018125439062714577 +/- 0.008110785856842995, 0.058246538043022156 +/- 0.030973998829722404, 1.230959415435791 +/- 0.0, 0.9989196062088013 +/- 0.0013835047138854861, 5.1481499671936035 +/- 0.0017092713387683034, 1.0210654735565186
1986, 10.664983749389648, 10.528505325317383 +/- 0.11233564466238022, 0.01747140660881996 +/- 0.008186772465705872, 0.05625057965517044 +/- 0.03161827474832535, 1.230959415435791 +/- 0.0, 0.9986172318458557 +/- 0.001077229273505509, 5.148616790771484 +/- 0.0012308558216318488, 1.021799087524414
1987, 10.671688079833984, 10.522457122802734 +/- 0.11530569195747375, 0.017015278339385986 +/- 0.008350804448127747, 0.05442051216959953 +/- 0.032550372183322906, 1.230959415435791 +/- 0.0, 0.9987938404083252 +/- 0.001120775705203414, 5.148807048797607 +/- 0.0014206127962097526, 1.0205929279327393
1988, 10.683234214782715, 10.528377532958984 +/- 0.11515837907791138, 0.017443154007196426 +/- 0.00844256579875946, 0.05659650266170502 +/- 0.03200468420982361, 1.230959415435791 +/- 0.0, 0.998908519744873 +/- 0.0011813940946012735, 5.148545742034912 +/- 0.0014902336988598108, 1.0191340446472168
1989, 10.662250518798828, 10.523640632629395 +/- 0.1121026948094368, 0.017030242830514908 +/- 0.008158880285918713, 0.05516459792852402 +/- 0.03169519454240799, 1.230959415435791 +/- 0.0, 0.9987377524375916 +/- 0.0012888350756838918, 5.148923873901367 +/- 0.0014951349003240466, 1.0193359851837158
1990, 10.722251892089844, 10.534616470336914 +/- 0.11253754049539566, 0.01797034963965416 +/- 0.008221869356930256, 0.058133359998464584 +/- 0.031000958755612373, 1.230959415435791 +/- 0.0, 0.9989615082740784 +/- 0.001365042757242918, 5.148242950439453 +/- 0.0014693982666358352, 1.0197391510009766
1991, 10.641489028930664, 10.525041580200195 +/- 0.11839400231838226, 0.017185669392347336 +/- 0.008657623082399368, 0.055230751633644104 +/- 0.032573405653238297, 1.230959415435791 +/- 0.0, 0.9986360669136047 +/- 0.0012954662088304758, 5.148799896240234 +/- 0.001080618123523891, 1.019679307937622
1992, 10.663037300109863, 10.522588729858398 +/- 0.11268898844718933, 0.016976460814476013 +/- 0.008280143141746521, 0.05498792976140976 +/- 0.030775874853134155, 1.230959415435791 +/- 0.0, 0.998712956905365 +/- 0.0012622501235455275, 5.148756504058838 +/- 0.0013844919158145785, 1.0188350677490234
1993, 10.649408340454102, 10.524615287780762 +/- 0.1150609701871872, 0.017130354419350624 +/- 0.008508551865816116, 0.0554245300590992 +/- 0.03140934929251671, 1.230959415435791 +/- 0.0, 0.9989908933639526 +/- 0.0011379611678421497, 5.148828506469727 +/- 0.0014350473647937179, 1.0213327407836914
1994, 10.675281524658203, 10.522068977355957 +/- 0.11084651201963425, 0.01690102368593216 +/- 0.00807211920619011, 0.05473034083843231 +/- 0.030868014320731163, 1.230959415435791 +/- 0.0, 0.9986584782600403 +/- 0.001126056769862771, 5.14901065826416 +/- 0.00129538809414953, 1.0210802555084229
1995, 10.718558311462402, 10.522726058959961 +/- 0.11531726270914078, 0.017022132873535156 +/- 0.008354692719876766, 0.05397247150540352 +/- 0.03231390565633774, 1.230959415435791 +/- 0.0, 0.9986797571182251 +/- 0.0011675575515255332, 5.149110794067383 +/- 0.000966277380939573, 1.019904375076294
1996, 10.678380966186523, 10.524534225463867 +/- 0.11216137558221817, 0.01717355288565159 +/- 0.008121996186673641, 0.05485721305012703 +/- 0.03187156841158867, 1.230959415435791 +/- 0.0, 0.9988446235656738 +/- 0.0011892362963408232, 5.148833274841309 +/- 0.0014055091887712479, 1.022017478942871
1997, 10.638797760009766, 10.530496597290039 +/- 0.11265387386083603, 0.017622899264097214 +/- 0.008252562955021858, 0.05682852119207382 +/- 0.031609825789928436, 1.230959415435791 +/- 0.0, 0.9987809658050537 +/- 0.0014481621328741312, 5.148540496826172 +/- 0.0016790664521977305, 1.0210199356079102
1998, 10.703237533569336, 10.520427703857422 +/- 0.11749541759490967, 0.016757907345891 +/- 0.008477512747049332, 0.054108668118715286 +/- 0.03338044881820679, 1.230959415435791 +/- 0.0, 0.9987545013427734 +/- 0.0010452426504343748, 5.149238586425781 +/- 0.0009688495192676783, 1.0211937427520752
1999, 10.649809837341309, 10.523311614990234 +/- 0.11446285247802734, 0.017057357355952263 +/- 0.008298433385789394, 0.05475587397813797 +/- 0.03229358419775963, 1.230959415435791 +/- 0.0, 0.9987406730651855 +/- 0.0011003343388438225, 5.148850917816162 +/- 0.0014016886707395315, 1.0209827423095703
2000, 11.345921516418457, 11.096104621887207 +/- 0.1863885521888733, 0.06194423511624336 +/- 0.014352899976074696, 0.23716318607330322 +/- 0.06494180113077164, 1.230959415435791 +/- 0.0, 0.997222900390625 +/- 0.005382477305829525, 5.117915153503418 +/- 0.00981168169528246, 1.020139217376709
2001, 11.285677909851074, 11.093463897705078 +/- 0.2098982185125351, 0.06245990842580795 +/- 0.016340626403689384, 0.22869795560836792 +/- 0.06167144328355789, 1.230959415435791 +/- 0.0, 0.9967067241668701 +/- 0.005252923350781202, 5.118161201477051 +/- 0.008641213178634644, 1.0200371742248535
2002, 10.875638008117676, 11.093157768249512 +/- 0.26281508803367615, 0.06319048255681992 +/- 0.020708663389086723, 0.22252202033996582 +/- 0.07032384723424911, 1.230959415435791 +/- 0.0, 0.9965165257453918 +/- 0.0057419827207922935, 5.117110252380371 +/- 0.0106019526720047, 1.0208749771118164
2003, 11.19697380065918, 11.037213325500488 +/- 0.21801549196243286, 0.05837976187467575 +/- 0.01812804862856865, 0.20988360047340393 +/- 0.06044531986117363, 1.230959415435791 +/- 0.0, 0.9969099760055542 +/- 0.00449516624212265, 5.120278835296631 +/- 0.012026799842715263, 1.021031141281128
2004, 11.280478477478027, 11.065888404846191 +/- 0.1906825453042984, 0.060290925204753876 +/- 0.014908311888575554, 0.22265848517417908 +/- 0.06076813116669655, 1.230959415435791 +/- 0.0, 0.9968249797821045 +/- 0.004564925562590361, 5.118614196777344 +/- 0.008836564607918262, 1.0201070308685303
2005, 11.227959632873535, 11.054557800292969 +/- 0.200136199593544, 0.05942784994840622 +/- 0.015473074279725552, 0.21806396543979645 +/- 0.06689688563346863, 1.230959415435791 +/- 0.0, 0.9968619346618652 +/- 0.004930881783366203, 5.1194000244140625 +/- 0.010247309692203999, 1.0188884735107422
2006, 11.137227058410645, 11.069784164428711 +/- 0.27818813920021057, 0.060258783400058746 +/- 0.02104835957288742, 0.22367024421691895 +/- 0.0788978561758995, 1.230959415435791 +/- 0.0, 0.9966422319412231 +/- 0.004763143602758646, 5.120064735412598 +/- 0.00781417265534401, 1.0197594165802002
2007, 11.459925651550293, 11.019020080566406 +/- 0.22773253917694092, 0.0563667006790638 +/- 0.018093645572662354, 0.20771989226341248 +/- 0.06193076819181442, 1.230959415435791 +/- 0.0, 0.9965673089027405 +/- 0.004245232790708542, 5.122325897216797 +/- 0.009105290286242962, 1.0198283195495605
2008, 11.277578353881836, 11.054300308227539 +/- 0.21117259562015533, 0.059512682259082794 +/- 0.01577523536980152, 0.21814675629138947 +/- 0.07256799191236496, 1.230959415435791 +/- 0.0, 0.9967307448387146 +/- 0.005295597482472658, 5.118576526641846 +/- 0.010445039719343185, 1.0215179920196533
2009, 11.016487121582031, 11.005672454833984 +/- 0.19624236226081848, 0.05527547001838684 +/- 0.015035811811685562, 0.20388412475585938 +/- 0.06064574047923088, 1.230959415435791 +/- 0.0, 0.9970716238021851 +/- 0.0047581614926457405, 5.122955799102783 +/- 0.008615929633378983, 1.0212945938110352
