Epoch, Accuracy, Overall Loss, RMSE, Maximal Error, Min distance Branch Points, C0-norm, Eigenvalue, Time (s)
1504, 1.3164076805114746, 1.4370542764663696 +/- 0.38158541917800903, 0.0528775118291378 +/- 0.029116960242390633, 0.1896284967660904 +/- 0.09550727903842926, 1.0950888395309448 +/- 0.0031007977668195963, 0.9966084957122803 +/- 0.005504946690052748, 9.873620986938477 +/- 0.002830184530466795, 1.0183906555175781
1505, 1.2953578233718872, 1.4146792888641357 +/- 0.370604544878006, 0.052596546709537506 +/- 0.027367088943719864, 0.19036318361759186 +/- 0.10016784071922302, 1.0986926555633545 +/- 0.0011393390595912933, 0.9964599013328552 +/- 0.005518265999853611, 9.873841285705566 +/- 0.0033370666205883026, 1.0173888206481934
1506, 1.567201018333435, 1.3541364669799805 +/- 0.4327554702758789, 0.04900797829031944 +/- 0.03246508538722992, 0.18713951110839844 +/- 0.11027462035417557, 1.1023316383361816 +/- 0.0019015714060515165, 0.9967806339263916 +/- 0.00445140153169632, 9.874067306518555 +/- 0.002500159665942192, 1.0173895359039307
1507, 1.5232101678848267, 1.457173466682434 +/- 0.5692752599716187, 0.05695907771587372 +/- 0.04237067326903343, 0.20988653600215912 +/- 0.14597079157829285, 1.1022603511810303 +/- 0.0032205653842538595, 0.9963711500167847 +/- 0.004475564230233431, 9.873207092285156 +/- 0.0034560607746243477, 1.0177645683288574
1508, 1.388469934463501, 1.4096310138702393 +/- 0.38983768224716187, 0.0518222376704216 +/- 0.02875118888914585, 0.18140220642089844 +/- 0.10610152035951614, 1.096495509147644 +/- 0.0010467838728800416, 0.9964331984519958 +/- 0.004835642874240875, 9.874067306518555 +/- 0.003664132673293352, 1.0198044776916504
1509, 1.7643427848815918, 1.4930295944213867 +/- 0.443647563457489, 0.05584657937288284 +/- 0.03371213376522064, 0.19669881463050842 +/- 0.11057540774345398, 1.0916602611541748 +/- 0.002081714803352952, 0.9960334300994873 +/- 0.004754288587719202, 9.873435020446777 +/- 0.0035042501986026764, 1.017815113067627
1510, 1.5885177850723267, 1.431913137435913 +/- 0.49316975474357605, 0.0526263490319252 +/- 0.037475403398275375, 0.19334959983825684 +/- 0.12183878570795059, 1.0960421562194824 +/- 0.001836025738157332, 0.9966771006584167 +/- 0.004700212273746729, 9.873723030090332 +/- 0.003714236430823803, 1.0185751914978027
1511, 1.3107798099517822, 1.3760433197021484 +/- 0.4247984290122986, 0.051765963435173035 +/- 0.03270525485277176, 0.18707042932510376 +/- 0.10287503153085709, 1.1034877300262451 +/- 0.002761400770395994, 0.9965462684631348 +/- 0.005014084745198488, 9.87390422821045 +/- 0.0030667707324028015, 1.0168256759643555
1512, 1.3226107358932495, 1.3223767280578613 +/- 0.34002068638801575, 0.04821424558758736 +/- 0.025535622611641884, 0.18549054861068726 +/- 0.08971581608057022, 1.1063437461853027 +/- 0.002106687519699335, 0.9968704581260681 +/- 0.004151281900703907, 9.874273300170898 +/- 0.0034262274857610464, 1.0167858600616455
1513, 2.628265380859375, 1.2954353094100952 +/- 0.2896321713924408, 0.04553186893463135 +/- 0.02141338400542736, 0.17923159897327423 +/- 0.07646383345127106, 1.1052310466766357 +/- 0.0025528573896735907, 0.9970724582672119 +/- 0.004400603473186493, 9.873889923095703 +/- 0.002632363233715296, 1.0187771320343018
1514, 1.4129664897918701, 1.414463758468628 +/- 0.3634689450263977, 0.053987931460142136 +/- 0.027536476030945778, 0.1988251805305481 +/- 0.09167969971895218, 1.1028108596801758 +/- 0.0011608030181378126, 0.9960475564002991 +/- 0.0054404716938734055, 9.874273300170898 +/- 0.003423812100663781, 1.0183181762695312
1515, 1.3757935762405396, 1.3674890995025635 +/- 0.35452455282211304, 0.05062214657664299 +/- 0.0263022743165493, 0.19485999643802643 +/- 0.09476183354854584, 1.104468584060669 +/- 0.002453561406582594, 0.9967429041862488 +/- 0.005580736789852381, 9.873406410217285 +/- 0.0038939104415476322, 1.0178790092468262
1516, 1.3727962970733643, 1.3961924314498901 +/- 0.5024116039276123, 0.05588214471936226 +/- 0.03839211165904999, 0.20108385384082794 +/- 0.12096462398767471, 1.1098748445510864 +/- 0.0030044096056371927, 0.9970953464508057 +/- 0.004753250163048506, 9.874916076660156 +/- 0.0037194618489593267, 1.0183751583099365
1517, 1.7227734327316284, 1.3778102397918701 +/- 0.3784973919391632, 0.054039470851421356 +/- 0.028249578550457954, 0.19663873314857483 +/- 0.10037937760353088, 1.1091090440750122 +/- 0.003582820761948824, 0.9962903261184692 +/- 0.004574941471219063, 9.874981880187988 +/- 0.003204879816621542, 1.0187323093414307
1518, 1.9443840980529785, 1.3243045806884766 +/- 0.26044103503227234, 0.048473864793777466 +/- 0.01967083290219307, 0.18472597002983093 +/- 0.06833788752555847, 1.1065086126327515 +/- 0.0009333236957900226, 0.9965567588806152 +/- 0.005046670790761709, 9.87421989440918 +/- 0.0033733726013451815, 1.018721580505371
1519, 1.5227080583572388, 1.2741347551345825 +/- 0.3554413914680481, 0.0455726757645607 +/- 0.02663475088775158, 0.1685526967048645 +/- 0.09042084217071533, 1.1072355508804321 +/- 0.0014733931748196483, 0.9972678422927856 +/- 0.00436099199578166, 9.874716758728027 +/- 0.0030743014067411423, 1.0175836086273193
1520, 3.4432997703552246, 1.2968339920043945 +/- 0.3353874683380127, 0.046250708401203156 +/- 0.025506747886538506, 0.1750868260860443 +/- 0.08563165366649628, 1.1057498455047607 +/- 0.002197513123974204, 0.9967808127403259 +/- 0.005426978692412376, 9.874399185180664 +/- 0.002931067254394293, 1.0182535648345947
1521, 1.5580356121063232, 1.357069969177246 +/- 0.35307979583740234, 0.04983998462557793 +/- 0.026644831523299217, 0.18965034186840057 +/- 0.09172467887401581, 1.1038024425506592 +/- 0.0010098271304741502, 0.9962639808654785 +/- 0.004266172181814909, 9.874065399169922 +/- 0.002590139163658023, 1.018446445465088
1522, 1.4550962448120117, 1.3679226636886597 +/- 0.41062426567077637, 0.04885973036289215 +/- 0.0328078530728817, 0.18086086213588715 +/- 0.09088803082704544, 1.098583459854126 +/- 0.0031949947588145733, 0.9963397979736328 +/- 0.00484802108258009, 9.873388290405273 +/- 0.0034170704893767834, 1.019322156906128
1523, 1.431363821029663, 1.307199478149414 +/- 0.2659037411212921, 0.045054756104946136 +/- 0.020152347162365913, 0.1707506775856018 +/- 0.06984230130910873, 1.1006790399551392 +/- 0.0012310432502999902, 0.9975760579109192 +/- 0.004812580533325672, 9.873903274536133 +/- 0.0033503195736557245, 1.0163817405700684
1524, 1.1506764888763428, 1.2881097793579102 +/- 0.2017878293991089, 0.04279302805662155 +/- 0.014949388802051544, 0.1617560088634491 +/- 0.05458962172269821, 1.0985064506530762 +/- 0.0017573938239365816, 0.9968249201774597 +/- 0.0047943308018147945, 9.873456954956055 +/- 0.0028635330963879824, 1.0170955657958984
1525, 1.2219103574752808, 1.2633713483810425 +/- 0.18179817497730255, 0.042589716613292694 +/- 0.013824286870658398, 0.16027769446372986 +/- 0.049749989062547684, 1.10222589969635 +/- 0.0010464261285960674, 0.9971818923950195 +/- 0.004418931435793638, 9.87375545501709 +/- 0.0029340595938265324, 1.0188171863555908
1526, 1.8514869213104248, 1.3160043954849243 +/- 0.327587753534317, 0.046494729816913605 +/- 0.024948427453637123, 0.18213170766830444 +/- 0.0825447291135788, 1.1039403676986694 +/- 0.001381446374580264, 0.9969639778137207 +/- 0.005423911847174168, 9.873892784118652 +/- 0.002937434706836939, 1.0181457996368408
1527, 1.4756269454956055, 1.3938841819763184 +/- 0.37562015652656555, 0.05174233391880989 +/- 0.028208104893565178, 0.1956486850976944 +/- 0.09673205018043518, 1.101858139038086 +/- 0.002835251623764634, 0.996380627155304 +/- 0.005422899499535561, 9.874151229858398 +/- 0.003267661202698946, 1.0199003219604492
1528, 1.556467056274414, 1.3620593547821045 +/- 0.30197110772132874, 0.04906831681728363 +/- 0.022731075063347816, 0.17738407850265503 +/- 0.0775873064994812, 1.099329948425293 +/- 0.0013219101820141077, 0.9967085123062134 +/- 0.004907446447759867, 9.87372875213623 +/- 0.0028959454502910376, 1.018784523010254
1529, 1.4232580661773682, 1.314185619354248 +/- 0.25728628039360046, 0.046696700155735016 +/- 0.019772499799728394, 0.17420709133148193 +/- 0.06744682788848877, 1.1030701398849487 +/- 0.0015811267076060176, 0.9971810579299927 +/- 0.004885461647063494, 9.874736785888672 +/- 0.0031882557086646557, 1.0176467895507812
1530, 1.1763739585876465, 1.3155220746994019 +/- 0.29797208309173584, 0.04825354367494583 +/- 0.022437065839767456, 0.18094122409820557 +/- 0.07734006643295288, 1.1069262027740479 +/- 0.0007858484168536961, 0.9970155954360962 +/- 0.0047977822832763195, 9.87417984008789 +/- 0.003174173180013895, 1.0181961059570312
1531, 1.3658692836761475, 1.3143705129623413 +/- 0.3437434136867523, 0.04794592410326004 +/- 0.025547422468662262, 0.1833476722240448 +/- 0.0912204161286354, 1.1070884466171265 +/- 0.0012516507413238287, 0.9966334104537964 +/- 0.004938861820846796, 9.873865127563477 +/- 0.0034504937939345837, 1.0165729522705078
1532, 1.3597313165664673, 1.301468849182129 +/- 0.2580450475215912, 0.04689716547727585 +/- 0.019207432866096497, 0.1761166900396347 +/- 0.06682898849248886, 1.106167197227478 +/- 0.0037749807815998793, 0.9967880845069885 +/- 0.004723417107015848, 9.874556541442871 +/- 0.0031439377926290035, 1.0185887813568115
1533, 1.2803996801376343, 1.3206920623779297 +/- 0.4381788969039917, 0.04869850352406502 +/- 0.033104490488767624, 0.1805666983127594 +/- 0.11162103712558746, 1.1068027019500732 +/- 0.0025564965326339006, 0.997014045715332 +/- 0.005154823884367943, 9.87380313873291 +/- 0.003118413733318448, 1.0187911987304688
1534, 1.2961704730987549, 1.297868013381958 +/- 0.4014028310775757, 0.04720841348171234 +/- 0.030042797327041626, 0.17769771814346313 +/- 0.10360299795866013, 1.107604742050171 +/- 0.0020959419198334217, 0.9965741038322449 +/- 0.00407625176012516, 9.874153137207031 +/- 0.003244975348934531, 1.0195894241333008
1535, 1.1184439659118652, 1.291639804840088 +/- 0.28026866912841797, 0.046943165361881256 +/- 0.021158039569854736, 0.17598825693130493 +/- 0.07383651286363602, 1.1080284118652344 +/- 0.002490237820893526, 0.9969951510429382 +/- 0.004812527913600206, 9.873970985412598 +/- 0.003851318499073386, 1.0171566009521484
1536, 1.3376030921936035, 1.3661184310913086 +/- 0.3033468723297119, 0.04942765831947327 +/- 0.02279532141983509, 0.18450266122817993 +/- 0.079757921397686, 1.100562572479248 +/- 0.003925651777535677, 0.9964753985404968 +/- 0.0047752526588737965, 9.873908996582031 +/- 0.002357856370508671, 1.0174965858459473
1537, 1.2317982912063599, 1.378130316734314 +/- 0.36880171298980713, 0.050379786640405655 +/- 0.02808518521487713, 0.18853700160980225 +/- 0.0929761454463005, 1.1007578372955322 +/- 0.0028026383370161057, 0.996853768825531 +/- 0.004654228687286377, 9.873868942260742 +/- 0.0030444476287811995, 1.0177974700927734
1538, 1.7588801383972168, 1.2914929389953613 +/- 0.354184091091156, 0.046658389270305634 +/- 0.026665639132261276, 0.172714963555336 +/- 0.09135927259922028, 1.1069488525390625 +/- 0.0013070228742435575, 0.9967660903930664 +/- 0.004903560969978571, 9.874732971191406 +/- 0.003497917205095291, 1.0171244144439697
1539, 1.276003360748291, 1.3073679208755493 +/- 0.49033114314079285, 0.04893471300601959 +/- 0.036947619169950485, 0.1810837984085083 +/- 0.12365271151065826, 1.1097185611724854 +/- 0.0016121193766593933, 0.9973131418228149 +/- 0.004775800742208958, 9.874441146850586 +/- 0.0031094986479729414, 1.018655776977539
1540, 1.3998043537139893, 1.4228283166885376 +/- 0.5109338760375977, 0.054266225546598434 +/- 0.03881009668111801, 0.2036130428314209 +/- 0.12379246950149536, 1.1025546789169312 +/- 0.005068825092166662, 0.996021568775177 +/- 0.00449594110250473, 9.87365436553955 +/- 0.0033582900650799274, 1.0186152458190918
1541, 2.4436841011047363, 1.3661103248596191 +/- 0.24944309890270233, 0.048085205256938934 +/- 0.018646400421857834, 0.17554348707199097 +/- 0.06808879971504211, 1.0964391231536865 +/- 0.002871156670153141, 0.9967190027236938 +/- 0.004282756708562374, 9.874255180358887 +/- 0.0035646739415824413, 1.0161795616149902
1542, 3.181394100189209, 1.368302345275879 +/- 0.33890584111213684, 0.04892418533563614 +/- 0.025412265211343765, 0.1814383566379547 +/- 0.0885026827454567, 1.0985300540924072 +/- 0.000895498669706285, 0.9968559741973877 +/- 0.004096492659300566, 9.874220848083496 +/- 0.003521016798913479, 1.0162320137023926
1543, 1.6019618511199951, 1.3190300464630127 +/- 0.23765364289283752, 0.0453481450676918 +/- 0.018083129078149796, 0.17343206703662872 +/- 0.06258205324411392, 1.0995326042175293 +/- 0.001571405096910894, 0.9970583319664001 +/- 0.004326276946812868, 9.873559951782227 +/- 0.002875029342249036, 1.0160009860992432
1544, 1.1151893138885498, 1.3175764083862305 +/- 0.33961716294288635, 0.047881752252578735 +/- 0.02540772035717964, 0.17703834176063538 +/- 0.08829117566347122, 1.1050764322280884 +/- 0.0012460818979889154, 0.9971116781234741 +/- 0.004490364342927933, 9.873958587646484 +/- 0.0024845015723258257, 1.0181610584259033
1545, 1.3299131393432617, 1.305934190750122 +/- 0.39600181579589844, 0.0472562313079834 +/- 0.029928335919976234, 0.17711389064788818 +/- 0.09785894304513931, 1.1062673330307007 +/- 0.0019470275146886706, 0.9964300394058228 +/- 0.005037178285419941, 9.874373435974121 +/- 0.0028063699137419462, 1.0190958976745605
1546, 1.419785976409912, 1.3208725452423096 +/- 0.28889939188957214, 0.0478534922003746 +/- 0.0218167994171381, 0.1725943684577942 +/- 0.07398165762424469, 1.1038540601730347 +/- 0.0011685704812407494, 0.9964797496795654 +/- 0.005457205697894096, 9.873796463012695 +/- 0.0036933247465640306, 1.0183861255645752
1547, 1.2060480117797852, 1.3501802682876587 +/- 0.43811336159706116, 0.049792684614658356 +/- 0.032894253730773926, 0.19122043251991272 +/- 0.11278119683265686, 1.1052346229553223 +/- 0.0015965660568326712, 0.9968454837799072 +/- 0.00448901392519474, 9.874083518981934 +/- 0.0031172563321888447, 1.0183382034301758
1548, 1.2476153373718262, 1.2754542827606201 +/- 0.21894681453704834, 0.04293006658554077 +/- 0.01676432602107525, 0.16597697138786316 +/- 0.057166147977113724, 1.1018010377883911 +/- 0.0006600393098779023, 0.9969514608383179 +/- 0.004965710453689098, 9.874231338500977 +/- 0.0031683933921158314, 1.0173554420471191
1549, 1.4915931224822998, 1.2524371147155762 +/- 0.25881555676460266, 0.042092807590961456 +/- 0.01912575587630272, 0.16323843598365784 +/- 0.07027239352464676, 1.1038340330123901 +/- 0.0006515529821626842, 0.9970914125442505 +/- 0.004243666771799326, 9.874593734741211 +/- 0.0036447434686124325, 1.0169174671173096
1550, 1.316322684288025, 1.3356273174285889 +/- 0.3338397145271301, 0.04882526397705078 +/- 0.025025801733136177, 0.18339377641677856 +/- 0.08722621947526932, 1.1049718856811523 +/- 0.0021617799066007137, 0.9965266585350037 +/- 0.005742854438722134, 9.873913764953613 +/- 0.0031780824065208435, 1.0181078910827637
1551, 1.3627138137817383, 1.2921026945114136 +/- 0.2840809226036072, 0.04478646442294121 +/- 0.021593762561678886, 0.16956421732902527 +/- 0.0733192041516304, 1.1027605533599854 +/- 0.0018162659835070372, 0.9969587326049805 +/- 0.004701546393334866, 9.873607635498047 +/- 0.0032973799388855696, 1.0170478820800781
1552, 1.370833158493042, 1.2918833494186401 +/- 0.22932080924510956, 0.04416979104280472 +/- 0.01733703911304474, 0.16427120566368103 +/- 0.05805664509534836, 1.100833773612976 +/- 0.0031304373405873775, 0.9971159100532532 +/- 0.0053277877159416676, 9.874011039733887 +/- 0.0028387384954839945, 1.0176005363464355
1553, 1.611537218093872, 1.321707010269165 +/- 0.24189595878124237, 0.0457000806927681 +/- 0.018165169283747673, 0.16738584637641907 +/- 0.06425780802965164, 1.0986822843551636 +/- 0.0008022774709388614, 0.9968850612640381 +/- 0.004741024225950241, 9.873250961303711 +/- 0.0028343216981738806, 1.0181608200073242
1554, 1.5358140468597412, 1.3413176536560059 +/- 0.35593295097351074, 0.048327840864658356 +/- 0.02683008462190628, 0.17679572105407715 +/- 0.09357371181249619, 1.101609230041504 +/- 0.001180314109660685, 0.9970863461494446 +/- 0.00504221860319376, 9.874141693115234 +/- 0.0037101679481565952, 1.0185747146606445
1555, 1.2163796424865723, 1.2997102737426758 +/- 0.24587379395961761, 0.04627276957035065 +/- 0.018283944576978683, 0.16623196005821228 +/- 0.06696552783250809, 1.1034570932388306 +/- 0.0008677864680066705, 0.9969228506088257 +/- 0.004599549807608128, 9.873675346374512 +/- 0.003285252023488283, 1.0178947448730469
1556, 1.3309056758880615, 1.3146759271621704 +/- 0.36778542399406433, 0.04656466096639633 +/- 0.027604535222053528, 0.18003925681114197 +/- 0.09517672657966614, 1.103755235671997 +/- 0.0020973857026547194, 0.9966917037963867 +/- 0.004232414532452822, 9.87402057647705 +/- 0.0023804500233381987, 1.017824649810791
1557, 1.1667559146881104, 1.2436959743499756 +/- 0.277545690536499, 0.04169979691505432 +/- 0.021075403317809105, 0.16235870122909546 +/- 0.0722537562251091, 1.104641318321228 +/- 0.0013222773559391499, 0.9968959093093872 +/- 0.0046236105263233185, 9.874214172363281 +/- 0.002817226340994239, 1.0184431076049805
1558, 1.1017577648162842, 1.2160873413085938 +/- 0.28065842390060425, 0.04085740074515343 +/- 0.020933397114276886, 0.15647369623184204 +/- 0.0750739574432373, 1.10701584815979 +/- 0.0007250302587635815, 0.9978303909301758 +/- 0.0046903169713914394, 9.87397289276123 +/- 0.0034605783876031637, 1.0194010734558105
1559, 1.1020324230194092, 1.2645747661590576 +/- 0.3106261193752289, 0.044123999774456024 +/- 0.023341679945588112, 0.17008569836616516 +/- 0.0806310698390007, 1.1066722869873047 +/- 0.0008629155927337706, 0.9966040849685669 +/- 0.004328218754380941, 9.87426471710205 +/- 0.0024731066077947617, 1.0170538425445557
1560, 1.1768099069595337, 1.1974866390228271 +/- 0.20225262641906738, 0.03847964107990265 +/- 0.015324342995882034, 0.15837138891220093 +/- 0.05491870641708374, 1.1063945293426514 +/- 0.00161789171397686, 0.9972279071807861 +/- 0.004250464495271444, 9.87404727935791 +/- 0.0030620291363447905, 1.0169754028320312
1561, 1.1454956531524658, 1.21437668800354 +/- 0.3496009409427643, 0.039959825575351715 +/- 0.026267673820257187, 0.16025274991989136 +/- 0.09052062034606934, 1.10642409324646 +/- 0.0018608142854645848, 0.9971274137496948 +/- 0.004587655421346426, 9.873403549194336 +/- 0.0028405950870364904, 1.0170981884002686
